timestamp,ph,ec,do_mg,temp,turbidity,lux,is_anomaly,anomaly_type
2024-01-01 05:25:00,9.342786735795944,2825.7389739445052,7.880202294860226,32.36872368602422,154.75317119732262,184.67951053434354,0,normal
2024-01-01 05:30:00,9.517657405550427,2820.147756707278,7.570807700897293,31.853556468523458,148.09376238300538,93.88171782603864,0,normal
2024-01-01 05:35:00,9.482628334450553,2820.051669667717,7.965769725609217,31.907070032934815,147.48070909910405,282.45532151563157,0,normal
2024-01-01 05:40:00,9.516865903957328,2821.4535614626375,8.16984091210648,31.679167378118773,145.50126763240073,210.08144184890915,0,normal
2024-01-01 05:45:00,9.435792468430396,2820.477936249387,7.897293664978519,31.998914502080993,157.8103243914468,79.82415704460102,0,normal
2024-01-01 05:50:00,9.415758412385658,2821.2167534579635,8.35397445814872,31.96013232999826,155.00568510980483,271.9538306406688,0,normal
2024-01-01 05:55:00,9.449619284968557,2821.8289000966856,8.326426843562032,32.46600080351829,168.7357451832462,103.2638693408297,0,normal
2024-01-01 06:00:00,9.393344830166996,2819.0295550508163,8.233383871821294,32.23029518500911,192.20382384973828,154.86338267534526,0,normal
2024-01-01 06:05:00,9.489671554589377,2821.990863487195,7.526530228454361,31.885713907108453,137.18929077083592,143.76685370692513,0,normal
2024-01-01 06:10:00,9.478890520965125,2821.2170408903266,8.378220117722892,31.611150688170845,134.7770159090906,277.0892619897561,0,normal
2024-01-01 06:15:00,9.533781092750136,2820.3449103492503,7.946398550309641,31.43705227272103,177.60779527704457,79.69900782029532,0,normal
2024-01-01 06:20:00,9.55567393682147,2821.424926352028,8.426745107109614,31.753435882418852,152.57157365841206,99.99202405989381,0,normal
2024-01-01 06:25:00,9.571568806033296,2817.3622368506153,7.863129193965647,31.68700066859495,165.60570333891863,198.04805500119298,0,normal
2024-01-01 06:30:00,9.53716666445155,2820.4772272354976,7.984046816100683,32.113751825816834,136.7328093262753,265.98471087410616,0,normal
2024-01-01 06:35:00,9.50782066758313,2817.971261716067,8.024868969695051,31.967209766229875,137.72753840700142,34.46522720065606,0,normal
2024-01-01 06:40:00,9.502823651683464,2822.444305697491,7.77140958372044,32.01062807457936,166.69892631808415,62.965055671636364,0,normal
2024-01-01 06:45:00,9.630144200443326,2825.210503247713,7.615198715723713,31.79121055735404,134.990154697481,284.41034474526884,0,normal
2024-01-01 06:50:00,9.638536379747334,2822.6344575985663,7.417249099040262,32.06132701181721,175.35636429103494,233.18913132132917,0,normal
2024-01-01 06:55:00,9.544100036374406,2823.417664982153,8.745619707377694,31.655280472814567,166.54149799681653,103.8209302463649,0,normal
2024-01-01 07:00:00,9.753761485998778,2820.977649182975,7.590510706594345,31.9886540669819,143.64786225826228,107.29044242388846,0,normal
2024-01-01 07:05:00,9.724575376542232,2818.194126763169,7.597542820860381,32.22331341909196,177.37637063481554,157.51628351738967,0,normal
2024-01-01 07:10:00,9.606731851664618,2811.899453265545,8.161925804594354,31.935139962134446,162.23589415632247,264.9815763163453,0,normal
2024-01-01 07:15:00,9.708762005356796,2813.4351857584666,7.6667577873927915,32.14271368175245,151.13455791833618,318.0272573537276,0,normal
2024-01-01 07:20:00,9.692379365029526,2812.2439169196355,7.633221841167773,31.555653836160953,155.62542500806452,498.70030803589475,0,normal
2024-01-01 07:25:00,9.732021123744866,2814.156484327895,7.312198854165171,31.528835792065276,125.27800503074553,431.0699129352092,0,normal
2024-01-01 07:30:00,9.73703959501926,2814.670227514737,8.133323117557298,32.166015710168686,134.31927397921604,842.0102626958557,0,normal
2024-01-01 07:35:00,9.783256355661276,2811.5767303915745,7.79089940837011,32.34353441376736,166.0253689170293,817.7965295184855,0,normal
2024-01-01 07:40:00,9.850822072064108,2813.629316011952,8.251280243463766,32.067047755518004,157.7750546913479,1266.0624889203582,0,normal
2024-01-01 07:45:00,9.77905213072326,2814.877448701955,8.07621592646758,32.66953623735944,176.5054212684479,1332.3413179454574,0,normal
2024-01-01 07:50:00,9.80602805582717,2813.628486947352,8.117520897044667,31.77374792254424,160.55593436184733,1345.9742523060077,0,normal
2024-01-01 07:55:00,9.881643806177845,2816.016318309092,8.007214657112442,31.99880393414607,136.71558579860817,1687.99886255761,0,normal
2024-01-01 08:00:00,9.751604878390683,2815.290154504928,8.076719053509057,32.23895628059342,139.24139623527006,2039.3335608069306,0,normal
2024-01-01 08:05:00,9.73384335304527,2813.2748317461082,7.957240987586163,32.36941429319126,142.5295489665313,2533.205813991034,0,normal
2024-01-01 08:10:00,9.855845357875483,2812.7480924781603,8.040086675284197,32.19017270756938,146.10587959258845,3361.4838270058235,0,normal
2024-01-01 08:15:00,9.732595350790127,2811.7738445411605,7.975619719061967,32.084299519422814,157.24924187991687,3491.1576928002687,0,normal
2024-01-01 08:20:00,9.770785129556302,2808.013885791271,8.668908117992014,32.561643646661146,172.8217547958142,4065.7793035229756,0,normal
2024-01-01 08:25:00,9.941510201606045,2801.372594744409,8.240782492798992,32.50904951680046,164.4655029346744,4757.393528076988,0,normal
2024-01-01 08:30:00,9.724468110798894,2805.4397125747923,7.7911021585461,32.41407409705137,174.048809972559,5002.293526034293,0,normal
2024-01-01 08:35:00,9.874186707737142,2808.2204163143633,8.48735980486575,32.716441188997095,161.25548755010064,5917.375494017703,0,normal
2024-01-01 08:40:00,9.760000995610364,2811.8656575582568,8.197922930940493,32.52431434876584,148.95027399827092,5584.013112379023,0,normal
2024-01-01 08:45:00,9.897355070471201,2814.070549298872,8.47232400296379,32.64188627857606,134.51339691272176,6768.218243751897,0,normal
2024-01-01 08:50:00,10.004238061183882,2812.985870009086,8.40695383760617,32.61993297006791,164.8404994178203,6640.772028558287,0,normal
2024-01-01 08:55:00,9.81211128820299,2812.495885488434,8.931978420535428,32.57794381681263,154.0241206936028,7832.082551873044,0,normal
2024-01-01 09:00:00,9.74247889251786,2810.90582746504,8.541663442081331,32.66191206685166,167.39605707848523,8925.979373466733,0,normal
2024-01-01 09:05:00,9.921052822020279,2812.2086567309693,8.74007187384058,32.61904930980393,146.51379279587277,7504.748897122651,0,normal
2024-01-01 09:10:00,9.858204233450488,2813.3410100107208,8.901508294691439,33.02145431906273,180.14542908348767,10134.365758116814,0,normal
2024-01-01 09:15:00,9.894952444408833,2812.4338663385865,8.447704645127963,32.63726294116452,180.27813777596387,11050.813177042806,0,normal
2024-01-01 09:20:00,9.938727124165467,2813.4792010426554,8.81330551011303,33.30910277084108,142.69004973145098,10729.165954574924,0,normal
2024-01-01 09:25:00,9.95761204314988,2816.3294862538637,8.54588281358701,33.03426059279176,160.774594432461,10296.502784223065,0,normal
2024-01-01 09:30:00,9.962955389071873,2816.272273226595,8.631854801314203,33.04135461374386,132.35601380983346,13076.27006557414,0,normal
2024-01-01 09:35:00,9.925236992721455,2813.313022355603,8.63524487363161,33.71514368487394,143.66896387934304,13109.948918400994,0,normal
2024-01-01 09:40:00,9.96159616721647,2814.4043142148444,9.253429573340537,33.4777902724276,142.93629766699215,14673.421901871176,0,normal
2024-01-01 09:45:00,9.921508033184478,2811.296721990765,9.74887260066358,33.189574863330165,147.05214256773425,15233.620705603013,0,normal
2024-01-01 09:50:00,9.914841972504854,2809.2245783001385,8.958916994351062,34.01727172197024,152.08944671517725,16243.41493506878,0,normal
2024-01-01 09:55:00,9.939563574392555,2809.8650429936533,9.223943079168734,33.976727912582064,144.5795812607955,16380.108718022995,0,normal
2024-01-01 10:00:00,9.983571342821667,2811.3617162675364,9.180472429243817,33.316817097792196,158.61227515699932,15440.123500189318,0,normal
2024-01-01 10:05:00,9.899956888865022,2811.550037175655,9.186443908825279,33.765772359012274,133.4218387910851,18465.17388536224,0,normal
2024-01-01 10:10:00,9.961994743367857,2808.967670283272,9.726230653474817,33.80966503837955,171.33850913664048,19240.617674453835,0,normal
2024-01-01 10:15:00,9.91615634028628,2815.8804167499775,9.968892297018701,33.51515117391555,140.57137540290597,19875.18359691216,0,normal
2024-01-01 10:20:00,9.897721824637186,2814.5260790829348,9.325169826015824,34.14560588377056,154.2299363400285,20644.340072970397,0,normal
2024-01-01 10:25:00,10.023408645134227,2815.6134582233108,9.957497808981149,34.344745591030716,150.27808523735536,21334.592396768803,0,normal
2024-01-01 10:30:00,9.975978652772957,2814.1030238200337,9.449562436699365,34.3849588391499,172.1510400467885,22207.36635873687,0,normal
2024-01-01 10:35:00,9.976433993437501,2811.703398296188,9.171889348988746,33.9884223609973,151.86324186819508,19802.339109436565,0,normal
2024-01-01 10:40:00,9.88306347130076,2811.7833800286935,9.52283554378863,34.416276266590664,178.7307925669617,21807.365015187588,0,normal
2024-01-01 10:45:00,9.93102549478813,2810.6277312034276,9.774781634416343,33.89670187911725,162.2950852776569,21805.383394547436,0,normal
2024-01-01 10:50:00,9.989009502953563,2810.815859246066,9.672815133263287,34.832989179798616,142.96409276101238,23784.18781820362,0,normal
2024-01-01 10:55:00,9.971303444937812,2809.1260501125726,9.726838108869748,33.96632502619408,153.86553994541373,21593.455528519964,0,normal
2024-01-01 11:00:00,10.12268576990979,2809.412775872997,9.951531956604185,34.487591335315074,156.46937323984844,26528.432476084272,0,normal
2024-01-01 11:05:00,9.956095983235548,2807.48698792411,10.223336165305003,34.49537120288954,168.2170711608121,26391.751434915386,0,normal
2024-01-01 11:10:00,9.89132210237452,2810.128193824495,9.754812050636604,34.10897238681165,159.7983656080712,22710.090655257583,0,normal
2024-01-01 11:15:00,9.904205587544773,2810.8229505602303,10.155513072619739,34.43384459193183,154.0126920474852,24820.256060499054,0,normal
2024-01-01 11:20:00,9.871139292144946,2810.459474536194,9.840922122652607,34.81958708708287,145.94220986380836,28774.482913467633,0,normal
2024-01-01 11:25:00,9.881913618856025,2810.36828430291,10.05651836106395,34.98274530311385,164.64261407050833,29503.353069548793,0,normal
2024-01-01 11:30:00,9.929842445332424,2809.375853898726,10.154888729282453,34.81270704651591,152.25065853314462,30173.81331351226,0,normal
2024-01-01 11:35:00,9.885742863006227,2809.6242724888593,9.966157023174555,35.09312906681982,146.79873317170015,30514.779778147753,0,normal
2024-01-01 11:40:00,10.006722894952652,2813.3183232649785,9.959271757550468,34.82285930326206,142.25980821606035,30954.661267339987,0,normal
2024-01-01 11:45:00,9.96950910767375,2811.8401495126586,10.076786902589774,34.956882017836165,173.14140895984386,27737.63337839695,0,normal
2024-01-01 11:50:00,9.962619427489232,2812.1911715847036,9.870706275442707,34.56616922373464,135.54401734016616,23861.5170305871,0,normal
2024-01-01 11:55:00,9.878458684306304,2810.2222954922777,10.3445902807341,35.24155715616774,165.10198832026663,32430.038837775777,0,normal
2024-01-01 12:00:00,9.953678778794622,2803.9675255172315,10.374666633496958,34.791451366790504,158.28721845551502,29538.7564712868,0,normal
2024-01-01 12:05:00,9.954621384013686,2805.44975967624,9.981453360261986,35.23797886202513,149.8405011465267,31601.95533862381,0,normal
2024-01-01 12:10:00,9.987679136003173,2808.095723526533,10.11197876501447,34.87172977757218,147.35472961174108,30936.415682206753,0,normal
2024-01-01 12:15:00,9.830738842196354,2809.1347592668044,10.0826065999885,35.33723386021626,158.4551884361625,33285.988023821454,0,normal
2024-01-01 12:20:00,9.8617681812368,2814.921446489619,10.468584387690004,35.369279234205244,150.19005101593967,34072.33054843851,0,normal
2024-01-01 12:25:00,9.800428701956104,2813.972097398443,10.566838249066244,36.08029702282076,149.669383836901,34228.19914404694,0,normal
2024-01-01 12:30:00,10.029469867029388,2811.683299492121,10.759681964759825,35.087147101725016,173.30343279106086,33939.10230721201,0,normal
2024-01-01 12:35:00,9.822030596489949,2814.59313744102,9.883464492600469,34.38206274676543,156.15392943004701,30488.902359473625,0,normal
2024-01-01 12:40:00,9.916624657535577,2817.6582090160523,10.08495564888123,34.62919509044169,158.64877838978094,27885.9020121813,0,normal
2024-01-01 12:45:00,9.829160005113886,2820.3535818411406,10.720165784569847,34.876709756022635,146.57647286285325,33055.92660808529,0,normal
2024-01-01 12:50:00,9.870368602186314,2817.601656008072,10.23963094819667,35.30440081096903,173.60094945712092,34860.74526206259,0,normal
2024-01-01 12:55:00,9.79814411213048,2815.804566918808,10.195871836749228,35.18250598692142,177.07443915118733,35069.07021331208,0,normal
2024-01-01 13:00:00,9.85387590284053,2811.648001464702,10.151817576928561,35.30248287270458,162.10138152458387,35286.08038338145,0,normal
2024-01-01 13:05:00,9.79844810493358,2816.5305544195453,10.675159141508539,35.26042829414806,180.30488207658948,35266.557089007474,0,normal
2024-01-01 13:10:00,9.888083034276914,2814.180020056871,10.166419348439991,35.52764207669371,150.8109005142436,32869.04205919382,0,normal
2024-01-01 13:15:00,9.779543022689543,2811.1136835724105,10.275130095942453,35.00573103986825,172.82906150478857,30178.634092045155,0,normal
2024-01-01 13:20:00,9.69670646192327,2810.8031081332006,10.156252854674905,35.36327128120841,153.42163273030272,30944.080804229347,0,normal
2024-01-01 13:25:00,9.772506812987222,2811.0464929286018,10.707891775543745,35.17085281950292,151.95115690812847,31607.324484603254,0,normal
2024-01-01 13:30:00,9.72564776293049,2812.662097632207,10.665500993254309,35.68809743490249,180.2347202060662,34559.49954161436,0,normal
2024-01-01 13:35:00,9.644508700264838,2812.2864336402527,10.001229246757147,35.007517940805315,153.88807959128613,30830.54216664634,0,normal
2024-01-01 13:40:00,9.728506148698777,2810.5380382131825,10.361711357010607,35.81076580612775,145.06419437299414,34121.27798492166,0,normal
2024-01-01 13:45:00,9.647002174845435,2809.49869354619,10.361244915161741,35.14773100121982,132.25310769220204,30299.889565241385,0,normal
2024-01-01 13:50:00,9.661732031502975,2807.9398464303754,10.12361528403078,35.152129639197064,159.67131717097288,33470.84919438701,0,normal
2024-01-01 13:55:00,9.669018848179075,2811.3738021379845,10.665204172757404,35.472315113760594,144.22855847522138,33175.27713283423,0,normal
2024-01-01 14:00:00,9.511995527753378,2811.3079894304374,10.231009510337715,35.217764903169645,189.3150117973605,32109.903041925176,0,normal
2024-01-01 14:05:00,9.611351754556665,2812.8449566518843,10.506787290606972,35.1757568255207,185.87015500641166,32263.837460529816,0,normal
2024-01-01 14:10:00,9.693728279265095,2812.271795384585,10.063435210672942,34.98145537983978,114.85141132607998,29574.500588777493,0,normal
2024-01-01 14:15:00,9.603009027367856,2807.6546986156472,10.115343575641273,35.33263852725661,184.4429252470232,31448.260937277784,0,normal
2024-01-01 14:20:00,9.470652890179771,2811.7121392930085,9.927016566558402,34.40906481249602,148.26100853067004,29384.429584121255,0,normal
2024-01-01 14:25:00,9.585280329158856,2813.113281004845,10.29290764711573,34.51600393117553,178.84394966261544,26037.390431073476,0,normal
2024-01-01 14:30:00,9.611949083028714,2814.0328483482645,9.748893420655813,34.722409769266704,176.02706197129882,25517.420906173083,0,normal
2024-01-01 14:35:00,9.544371441186222,2808.6818840246556,10.879683001638234,35.01540083944188,180.3296145649506,29533.440231861216,0,normal
2024-01-01 14:40:00,9.53365830645725,2808.284136457413,10.106417111972032,34.61424675928454,187.272970889427,28958.42006634867,0,normal
2024-01-01 14:45:00,9.507978836064751,2812.0901704578073,9.806350171836522,34.23472600214978,142.99214044837512,28266.665947769936,0,normal
2024-01-01 14:50:00,9.569608225167244,2815.279316176973,9.555492428325026,35.157764649775324,144.74360352900902,27325.32983076371,0,normal
2024-01-01 14:55:00,9.45554322350965,2814.6851785802364,10.243772125179218,34.663036357773464,172.6514499644095,27098.068701175365,0,normal
2024-01-01 15:00:00,9.538238643398754,2817.683584212981,9.84115619615532,35.023936796358356,162.26828065496093,26454.24419171092,0,normal
2024-01-01 15:05:00,9.468157348994996,2821.5591786634122,10.045183650938784,34.77405845123811,170.79818282279993,25753.17763782436,0,normal
2024-01-01 15:10:00,9.561554549109694,2821.122855452137,10.28972733463909,34.194418268917275,155.48346909876943,23928.216580564935,0,normal
2024-01-01 15:15:00,9.426808015775094,2824.367907654961,9.900894675539291,33.801801516746096,174.08369594195608,24271.599640170065,0,normal
2024-01-01 15:20:00,9.370005594769829,2827.5006703851063,9.76304577825676,34.23467209845215,141.44756553107052,23502.09454500761,0,normal
2024-01-01 15:25:00,9.478099207261222,2829.547761211615,9.953083750198216,34.295799661123134,190.36554244366528,23051.102527486928,0,normal
2024-01-01 15:30:00,9.456351519149928,2831.837016404384,9.775854121574557,34.317420346122525,198.0674330301024,22047.553407281273,0,normal
2024-01-01 15:35:00,9.437833848435506,2829.6040324582655,9.000788991933263,33.565344888796666,134.04462284232673,18430.645404581363,0,normal
2024-01-01 15:40:00,9.45547656713325,2831.516279165126,9.572482834023546,33.77954961908881,184.63810458491125,17350.47973325643,0,normal
2024-01-01 15:45:00,9.313403191121143,2831.152381748735,9.42135578207645,34.05039352483948,135.20572685902417,20059.83047944528,0,normal
2024-01-01 15:50:00,9.315751662795606,2828.8419163160083,9.756389896646237,34.16595945929069,170.0645315906362,19194.711677252813,0,normal
2024-01-01 15:55:00,9.450832874696362,2832.593524647607,9.42077636947878,33.73491899266359,147.09597290970052,18116.207460630005,0,normal
2024-01-01 16:00:00,9.376576584600068,2832.2489193113424,9.505865765645535,33.801859219529625,168.38274663142752,16911.69370458479,0,normal
2024-01-01 16:05:00,9.301961334564119,2832.785139850702,9.15057483840857,33.76152867340634,142.81189937112794,16894.194361204824,0,normal
2024-01-01 16:10:00,9.198311393774647,2833.087438038093,8.617930159036046,33.61505616456204,167.74751958666977,13961.594962826319,0,normal
2024-01-01 16:15:00,9.222724679999825,2829.1460623833486,9.111140496056436,33.15331956878111,158.90461151612863,13582.971755355842,0,normal
2024-01-01 16:20:00,9.231019119683232,2828.356930998918,9.282529296912363,32.685928850297806,157.80396651939782,14536.428473199554,0,normal
2024-01-01 16:25:00,9.247144180158008,2830.2410093576045,8.81423291405534,33.275636569325734,167.24470319373356,13348.523219564662,0,normal
2024-01-01 16:30:00,9.296384675773911,2830.226955041997,8.880983188457778,33.2467917659134,136.331840308832,13045.33318192587,0,normal
2024-01-01 16:35:00,9.168152833674135,2829.294614277404,8.319496771376564,32.93293882725627,171.31403150654734,12223.185432268043,0,normal
2024-01-01 16:40:00,9.215773718099351,2830.0783988740977,8.794546893996099,32.78970450020657,157.40182804895483,11667.196776160192,0,normal
2024-01-01 16:45:00,9.153447547502308,2832.7136067283204,8.465643676375484,32.94588418611113,138.93974350128696,10895.59424900738,0,normal
2024-01-01 16:50:00,9.201782951197796,2828.577726314629,8.872270743275717,33.01143153594476,172.44800627382523,10401.508454226485,0,normal
2024-01-01 16:55:00,9.387820002220407,2828.2660759092205,8.75755150271688,32.9672061299939,152.999521785306,9433.49158164434,0,normal
2024-01-01 17:00:00,9.293993635831237,2828.2642518914145,8.48751026141205,32.105867858511786,161.61076462585814,6771.942425859632,0,normal
2024-01-01 17:05:00,9.240990183260662,2832.6378474963003,8.915546202778888,32.380452411454755,167.39278974005774,8188.3740690605655,0,normal
2024-01-01 17:10:00,9.154633739065794,2835.6039031989526,8.540974511075474,32.955415524890704,161.53507648737863,6730.266447413902,0,normal
2024-01-01 17:15:00,9.106417076583803,2832.1025941859193,8.470472522381025,32.543550546713114,162.15390421999635,5909.525825954144,0,normal
2024-01-01 17:20:00,9.166614366486076,2835.4021396286707,8.49474454303741,32.57946628322001,171.55466733041112,5800.746919883842,0,normal
